Year,Month,Median,2.5 Percentile,97.5 Percentile
1950,   1,5688,5513,5864
1950,   2,5808,5644,5978
1950,   3,5737,5565,5896
1950,   4,6064,5899,6241
1950,   5,6311,6137,6480
1950,   6,6239,6058,6432
1950,   7,5977,5806,6167
1950,   8,5833,5659,6011
1950,   9,5671,5517,5835
1950,  10,5597,5415,5761
1950,  11,5690,5516,5864
1950,  12,5978,5797,6138
1951,   1,5789,5621,5968
1951,   2,5730,5574,5910
1951,   3,5893,5731,6054
1951,   4,6491,6283,6667
1951,   5,6632,6448,6804
1951,   6,6571,6362,6768
1951,   7,6373,6193,6580
1951,   8,6149,5955,6315
1951,   9,6037,5876,6247
1951,  10,5924,5749,6092
1951,  11,6067,5869,6258
1951,  12,6203,6029,6396
1952,   1,6374,6214,6531
1952,   2,6474,6314,6631
1952,   3,6697,6547,6872
1952,   4,6938,6772,7104
1952,   5,7109,6941,7277
1952,   6,6793,6597,6979
1952,   7,6560,6400,6728
1952,   8,6402,6212,6567
1952,   9,6425,6264,6598
1952,  10,6205,6039,6368
1952,  11,5981,5835,6160
1952,  12,5941,5756,6117
1953,   1,5887,5697,6052
1953,   2,6156,5987,6313
1953,   3,6147,5978,6322
1953,   4,6253,6074,6448
1953,   5,6350,6170,6533
1953,   6,6272,6086,6464
1953,   7,6286,6061,6472
1953,   8,6191,6024,6384
1953,   9,6123,5963,6286
1953,  10,5779,5612,5928
1953,  11,5719,5555,5911
1953,  12,6076,5913,6240
1954,   1,5608,5441,5754
1954,   2,5552,5388,5704
1954,   3,5882,5718,6026
1954,   4,6172,6018,6339
1954,   5,6501,6322,6700
1954,   6,6345,6159,6514
1954,   7,6101,5916,6253
1954,   8,6118,5953,6256
1954,   9,5956,5783,6129
1954,  10,6293,6114,6463
1954,  11,6326,6150,6483
1954,  12,6205,6037,6385
1955,   1,6350,6191,6531
1955,   2,6051,5849,6227
1955,   3,6457,6304,6628
1955,   4,6662,6498,6836
1955,   5,6744,6568,6921
1955,   6,6479,6316,6643
1955,   7,6219,6064,6377
1955,   8,6184,6026,6375
1955,   9,5871,5705,6025
1955,  10,5912,5746,6077
1955,  11,6056,5889,6232
1955,  12,5786,5620,5950
1956,   1,5593,5429,5732
1956,   2,5196,5033,5350
1956,   3,5335,5159,5507
1956,   4,5749,5575,5922
1956,   5,6229,6032,6415
1956,   6,6170,5974,6339
1956,   7,6052,5886,6213
1956,   8,6090,5928,6279
1956,   9,6059,5893,6217
1956,  10,5702,5519,5862
1956,  11,5790,5611,5945
1956,  12,5591,5415,5758
1957,   1,5442,5272,5610
1957,   2,5245,5098,5403
1957,   3,5385,5220,5547
1957,   4,5742,5582,5919
1957,   5,5949,5755,6140
1957,   6,5961,5777,6151
1957,   7,5994,5821,6162
1957,   8,5872,5693,6051
1957,   9,5714,5562,5874
1957,  10,5381,5219,5539
1957,  11,5582,5414,5741
1957,  12,5427,5241,5594
1958,   1,5400,5249,5561
1958,   2,5117,4966,5269
1958,   3,5027,4880,5174
1958,   4,5253,5091,5437
1958,   5,5291,5137,5476
1958,   6,5265,5088,5451
1958,   7,5340,5169,5506
1958,   8,5392,5234,5569
1958,   9,5353,5201,5528
1958,  10,5171,5002,5353
1958,  11,5308,5151,5462
1958,  12,5191,5034,5332
1959,   1,4812,4650,4973
1959,   2,4971,4782,5125
1959,   3,5273,5102,5438
1959,   4,5483,5336,5656
1959,   5,5779,5613,5940
1959,   6,5850,5681,6029
1959,   7,5597,5424,5754
1959,   8,5236,5069,5395
1959,   9,5159,5006,5321
1959,  10,5098,4934,5270
1959,  11,5257,5083,5426
1959,  12,5190,4978,5363
1960,   1,5507,5328,5675
1960,   2,5448,5284,5622
1960,   3,5289,5127,5470
1960,   4,5551,5389,5717
1960,   5,5964,5789,6123
1960,   6,5988,5795,6171
1960,   7,5919,5731,6114
1960,   8,5710,5557,5872
1960,   9,5647,5469,5807
1960,  10,5622,5466,5789
1960,  11,5596,5430,5753
1960,  12,5525,5365,5685
1961,   1,5128,4958,5291
1961,   2,5149,5005,5305
1961,   3,5448,5280,5603
1961,   4,5780,5596,5948
1961,   5,6424,6247,6611
1961,   6,6304,6135,6472
1961,   7,6039,5854,6215
1961,   8,5940,5804,6082
1961,   9,5955,5794,6109
1961,  10,5629,5469,5784
1961,  11,5519,5366,5696
1961,  12,5530,5370,5689
1962,   1,5130,4960,5297
1962,   2,4996,4843,5194
1962,   3,5235,5059,5409
1962,   4,5484,5322,5656
1962,   5,5678,5508,5852
1962,   6,5440,5271,5596
1962,   7,5447,5243,5608
1962,   8,5366,5209,5532
1962,   9,5284,5130,5460
1962,  10,5200,5040,5370
1962,  11,5056,4881,5221
1962,  12,5382,5224,5543
1963,   1,4953,4817,5116
1963,   2,4719,4551,4872
1963,   3,4957,4812,5114
1963,   4,5183,5037,5343
1963,   5,5532,5384,5701
1963,   6,5619,5449,5777
1963,   7,5292,5141,5463
1963,   8,5189,5021,5354
1963,   9,4806,4656,4983
1963,  10,4719,4554,4897
1963,  11,4868,4693,5053
1963,  12,4948,4799,5088
1964,   1,4121,3970,4283
1964,   2,4166,4019,4334
1964,   3,4898,4697,5087
1964,   4,5180,5002,5361
1964,   5,5551,5377,5706
1964,   6,5420,5262,5582
1964,   7,5168,4976,5339
1964,   8,5072,4928,5240
1964,   9,4885,4734,5055
1964,  10,4753,4582,4918
1964,  11,4648,4495,4819
1964,  12,4524,4361,4697
1965,   1,4616,4452,4791
1965,   2,4713,4534,4876
1965,   3,5026,4858,5176
1965,   4,5055,4875,5216
1965,   5,5356,5193,5521
1965,   6,5529,5378,5710
1965,   7,5294,5147,5453
1965,   8,5200,5051,5361
1965,   9,5077,4897,5238
1965,  10,5109,4949,5260
1965,  11,5190,5027,5357
1965,  12,5076,4887,5242
1966,   1,5124,4955,5306
1966,   2,5113,4943,5265
1966,   3,5309,5152,5483
1966,   4,5330,5138,5513
1966,   5,5773,5573,5960
1966,   6,5714,5529,5905
