Year,Month,Median,2.5 Percentile,97.5 Percentile
1950,   1,4387,4218,4513
1950,   2,3784,3663,3956
1950,   3,3931,3763,4156
1950,   4,4597,4502,4802
1950,   5,4854,4781,4909
1950,   6,4921,4765,5054
1950,   7,5076,4909,5309
1950,   8,5201,5038,5260
1950,   9,5295,5210,5344
1950,  10,5181,5048,5368
1950,  11,5224,5084,5330
1950,  12,5013,4955,5120
1951,   1,4389,4315,4450
1951,   2,4203,4027,4408
1951,   3,4742,4652,4846
1951,   4,4993,4966,5032
1951,   5,5415,5300,5500
1951,   6,5474,5418,5576
1951,   7,5598,5452,5744
1951,   8,5526,5449,5678
1951,   9,5442,5404,5559
1951,  10,5534,5434,5737
1951,  11,5525,5467,5608
1951,  12,5510,5346,5613
1952,   1,5138,4891,5360
1952,   2,5127,4876,5340
1952,   3,5009,4893,5083
1952,   4,5364,5299,5429
1952,   5,5539,5471,5658
1952,   6,5604,5440,5785
1952,   7,5748,5524,5815
1952,   8,5657,5568,5701
1952,   9,5661,5458,5800
1952,  10,5642,5557,5864
1952,  11,5523,5425,5642
1952,  12,5334,5196,5442
1953,   1,5073,4887,5245
1953,   2,4921,4670,5192
1953,   3,4993,4908,5096
1953,   4,5353,5068,5485
1953,   5,5490,5350,5691
1953,   6,5584,5458,5663
1953,   7,5554,5481,5846
1953,   8,5621,5461,5816
1953,   9,5579,5420,5678
1953,  10,5598,5478,5701
1953,  11,5585,5465,5757
1953,  12,5282,5188,5372
1954,   1,4465,4382,4551
1954,   2,4334,4218,4419
1954,   3,4900,4794,5120
1954,   4,5267,5105,5488
1954,   5,5331,5205,5469
1954,   6,5489,5401,5544
1954,   7,5674,5581,5796
1954,   8,5586,5417,5698
1954,   9,5606,5558,5673
1954,  10,5671,5521,5911
1954,  11,5497,5429,5658
1954,  12,5446,5299,5560
1955,   1,4943,4755,5197
1955,   2,4680,4446,4847
1955,   3,4954,4865,5065
1955,   4,5170,5109,5221
1955,   5,5364,5251,5466
1955,   6,5310,5230,5419
1955,   7,5546,5483,5591
1955,   8,5482,5383,5548
1955,   9,5421,5287,5563
1955,  10,5284,5191,5335
1955,  11,5164,5004,5261
1955,  12,5048,4976,5120
1956,   1,3866,3800,3933
1956,   2,4010,3940,4073
1956,   3,4585,4473,4720
1956,   4,5056,5018,5118
1956,   5,5188,5121,5245
1956,   6,5235,5204,5304
1956,   7,5416,5376,5477
1956,   8,5383,5253,5477
1956,   9,5203,5147,5299
1956,  10,5306,5128,5473
1956,  11,5192,5086,5243
1956,  12,5040,4948,5125
1957,   1,4086,3956,4138
1957,   2,4298,4146,4347
1957,   3,4537,4459,4679
1957,   4,4957,4912,5017
1957,   5,5132,5019,5211
1957,   6,5128,4955,5300
1957,   7,5247,5191,5293
1957,   8,5107,5043,5179
1957,   9,5205,5156,5254
1957,  10,5012,4945,5090
1957,  11,5018,4911,5093
1957,  12,5051,4923,5194
1958,   1,3926,3831,4056
1958,   2,3808,3681,3930
1958,   3,4414,4290,4529
1958,   4,4737,4616,4865
1958,   5,4924,4866,5028
1958,   6,4948,4886,5013
1958,   7,5025,4967,5150
1958,   8,5177,5110,5269
1958,   9,5097,5035,5205
1958,  10,4962,4914,5093
1958,  11,4912,4809,5050
1958,  12,4815,4768,4907
1959,   1,3739,3580,3837
1959,   2,3768,3717,3852
1959,   3,4432,4337,4541
1959,   4,4655,4516,4735
1959,   5,4946,4813,5095
1959,   6,4975,4911,5093
1959,   7,5029,4974,5142
1959,   8,5101,4776,5153
1959,   9,4994,4919,5095
1959,  10,5118,5057,5172
1959,  11,4985,4925,5099
1959,  12,5039,4888,5188
1960,   1,4470,4400,4607
1960,   2,4162,4098,4230
1960,   3,4472,4412,4634
1960,   4,4947,4891,5106
1960,   5,5192,5147,5233
1960,   6,5458,5403,5550
1960,   7,5488,5394,5687
1960,   8,5475,5370,5566
1960,   9,5467,5411,5529
1960,  10,5405,5354,5536
1960,  11,5332,5243,5502
1960,  12,5098,5017,5132
1961,   1,4671,4559,4797
1961,   2,4653,4554,4734
1961,   3,4722,4609,4839
1961,   4,5147,5042,5251
1961,   5,5219,5158,5296
1961,   6,5220,5070,5371
1961,   7,5310,5249,5384
1961,   8,5248,5216,5300
1961,   9,5219,5164,5282
1961,  10,5183,5107,5251
1961,  11,5201,5139,5273
1961,  12,5016,4927,5102
1962,   1,4228,4120,4299
1962,   2,4082,3955,4159
1962,   3,4765,4684,4821
1962,   4,4994,4836,5043
1962,   5,5236,5066,5332
1962,   6,5266,5147,5348
1962,   7,5273,5122,5399
1962,   8,5232,5157,5403
1962,   9,5251,5154,5385
1962,  10,5193,5025,5302
1962,  11,5074,4993,5146
1962,  12,4876,4783,5047
1963,   1,4076,3995,4173
1963,   2,3622,3521,3756
1963,   3,4381,4304,4479
1963,   4,4785,4660,4814
1963,   5,4906,4742,5060
1963,   6,5001,4922,5075
1963,   7,5077,4845,5142
1963,   8,5076,4979,5174
1963,   9,5047,4946,5099
1963,  10,5036,4941,5155
1963,  11,4985,4871,5079
1963,  12,4613,4493,4733
1964,   1,3899,3851,3949
1964,   2,3735,3594,3807
1964,   3,4311,4270,4391
1964,   4,4564,4478,4666
1964,   5,4681,4467,4868
1964,   6,4738,4590,4882
1964,   7,4967,4618,5138
1964,   8,4913,4722,4977
1964,   9,4980,4913,5071
1964,  10,4831,4705,4963
1964,  11,4778,4662,4972
1964,  12,4845,4721,4944
