Year,Month,Median,2.5 Percentile,97.5 Percentile
1950.00,   1.00,  11.93,   5.59,  19.96
1950.00,   2.00,   8.86,   3.59,  15.84
1950.00,   3.00,  12.40,   5.59,  20.03
1950.00,   4.00,  49.08,  39.67,  57.98
1950.00,   5.00, 181.96, 171.09, 193.03
1950.00,   6.00,  84.89,  75.81,  93.68
1950.00,   7.00,  57.17,  48.19,  65.61
1950.00,   8.00,  38.26,  29.80,  47.01
1950.00,   9.00,  26.70,  18.30,  35.70
1950.00,  10.00,  35.83,  26.53,  44.49
1950.00,  11.00,  27.25,  18.76,  34.95
1950.00,  12.00,  16.47,   9.12,  24.57
1951.00,   1.00,  13.47,   6.94,  21.26
1951.00,   2.00,  17.72,  10.04,  26.27
1951.00,   3.00,  21.12,  12.98,  29.46
1951.00,   4.00, 105.34,  96.18, 114.71
1951.00,   5.00, 108.41,  99.08, 117.74
1951.00,   6.00,  62.24,  52.96,  70.81
1951.00,   7.00,  38.95,  30.73,  47.75
1951.00,   8.00,  30.36,  21.79,  38.91
1951.00,   9.00,  44.55,  35.31,  52.91
1951.00,  10.00,  46.49,  37.78,  55.39
1951.00,  11.00,  42.14,  33.69,  51.11
1951.00,  12.00,  31.17,  22.59,  39.66
1952.00,   1.00,  19.37,  11.32,  28.24
1952.00,   2.00,  14.40,   7.28,  22.55
1952.00,   3.00,  16.41,   9.03,  24.76
1952.00,   4.00,  82.47,  73.32,  92.13
1952.00,   5.00,  60.70,  50.96,  69.80
1952.00,   6.00,  51.86,  42.94,  60.36
1952.00,   7.00,  54.47,  46.04,  63.37
1952.00,   8.00,  34.17,  25.59,  42.75
1952.00,   9.00,  22.05,  14.35,  30.62
1952.00,  10.00,  12.84,   7.03,  20.39
1952.00,  11.00,  15.18,   8.39,  23.08
1952.00,  12.00,  16.01,   8.62,  24.16
1953.00,   1.00,  13.03,   6.05,  20.84
1953.00,   2.00,  10.49,   4.59,  18.28
1953.00,   3.00,  25.12,  17.33,  33.35
1953.00,   4.00,  66.51,  58.17,  75.56
1953.00,   5.00,  99.03,  89.57, 108.07
1953.00,   6.00,  83.49,  74.62,  92.09
1953.00,   7.00,  48.77,  40.05,  57.06
1953.00,   8.00,  38.18,  29.50,  46.58
1953.00,   9.00,  19.44,  11.76,  26.89
1953.00,  10.00,  18.53,  11.40,  26.14
1953.00,  11.00,  16.83,   9.71,  25.02
1953.00,  12.00,  21.53,  13.30,  30.33
1954.00,   1.00,  14.17,   6.79,  22.25
1954.00,   2.00,  15.18,   7.91,  23.40
1954.00,   3.00,  18.89,  10.77,  27.28
1954.00,   4.00,  86.97,  77.27,  96.34
1954.00,   5.00, 134.75, 125.74, 144.16
1954.00,   6.00,  78.27,  70.06,  87.14
1954.00,   7.00,  34.33,  26.34,  42.90
1954.00,   8.00,  21.93,  14.64,  29.82
1954.00,   9.00,  22.55,  15.15,  30.86
1954.00,  10.00,  28.68,  19.98,  37.83
1954.00,  11.00,  21.82,  14.11,  30.53
1954.00,  12.00,  15.43,   8.45,  23.59
1955.00,   1.00,  13.10,   6.34,  21.30
1955.00,   2.00,  13.34,   6.29,  21.61
1955.00,   3.00,  14.83,   7.51,  22.73
1955.00,   4.00,  93.74,  84.95, 103.23
1955.00,   5.00,  63.82,  54.22,  72.66
1955.00,   6.00,  37.20,  28.93,  45.59
1955.00,   7.00,  23.89,  16.38,  31.88
1955.00,   8.00,  25.87,  17.67,  33.79
1955.00,   9.00,  21.84,  14.28,  30.08
1955.00,  10.00,  27.25,  18.46,  36.43
