Year,Month,Median,2.5 Percentile,97.5 Percentile
1950.00,   1.00,  91.99,  86.12,  97.84
1950.00,   2.00,  61.88,  56.20,  67.36
1950.00,   3.00,  67.36,  61.70,  73.36
1950.00,   4.00,  77.73,  71.43,  83.84
1950.00,   5.00,  41.37,  35.15,  48.47
1950.00,   6.00,  77.91,  71.21,  84.18
1950.00,   7.00,  91.90,  85.65,  98.05
1950.00,   8.00,  62.31,  56.30,  68.86
1950.00,   9.00,  66.08,  58.04,  72.97
1950.00,  10.00,  39.25,  32.23,  47.17
1950.00,  11.00,  79.86,  72.86,  86.58
1950.00,  12.00,  59.76,  53.97,  66.13
1951.00,   1.00,  57.31,  51.73,  63.05
1951.00,   2.00,  59.15,  53.40,  64.94
1951.00,   3.00,  79.93,  74.01,  85.61
1951.00,   4.00,  92.14,  85.92,  98.50
1951.00,   5.00,  49.12,  43.43,  56.12
1951.00,   6.00,  74.13,  67.42,  80.31
1951.00,   7.00,  95.47,  89.08, 101.87
1951.00,   8.00,  77.12,  71.53,  83.56
1951.00,   9.00,  89.52,  81.57,  96.09
1951.00,  10.00, 118.17, 111.62, 125.87
1951.00,  11.00,  73.32,  66.06,  79.90
1951.00,  12.00,  71.44,  65.41,  77.19
1952.00,   1.00,  64.05,  58.42,  69.94
1952.00,   2.00,  30.67,  25.12,  36.20
1952.00,   3.00,  63.23,  57.32,  69.09
1952.00,   4.00,  54.33,  48.14,  60.68
1952.00,   5.00,  71.35,  65.16,  78.16
1952.00,   6.00,  59.28,  52.37,  65.65
1952.00,   7.00, 122.45, 116.25, 129.05
1952.00,   8.00,  79.59,  73.39,  85.67
1952.00,   9.00,  49.79,  42.07,  56.31
1952.00,  10.00,  11.77,   5.73,  18.31
1952.00,  11.00,  84.22,  77.24,  90.64
1952.00,  12.00,  49.69,  43.77,  55.44
1953.00,   1.00,  54.96,  49.42,  60.77
1953.00,   2.00,  64.12,  58.58,  69.61
1953.00,   3.00,  65.20,  59.53,  71.02
1953.00,   4.00,  69.23,  63.18,  75.28
1953.00,   5.00,  69.41,  63.18,  76.57
1953.00,   6.00,  78.13,  71.53,  84.57
1953.00,   7.00,  72.99,  66.48,  79.01
1953.00,   8.00,  55.78,  49.97,  62.02
1953.00,   9.00,  72.78,  65.39,  79.43
1953.00,  10.00,  26.36,  19.13,  34.14
1953.00,  11.00,  40.72,  33.99,  47.10
1953.00,  12.00,  58.96,  53.07,  65.06
1954.00,   1.00,  44.52,  38.96,  50.57
1954.00,   2.00,  60.41,  54.71,  65.98
1954.00,   3.00,  65.90,  60.24,  72.01
1954.00,   4.00, 100.26,  94.20, 106.10
1954.00,   5.00,  58.20,  52.25,  65.27
1954.00,   6.00, 123.39, 116.84, 130.00
1954.00,   7.00,  55.04,  48.81,  61.66
1954.00,   8.00,  49.24,  43.11,  55.51
1954.00,   9.00, 118.59, 110.29, 124.94
1954.00,  10.00, 143.07, 136.02, 151.33
1954.00,  11.00,  46.56,  39.36,  52.78
1954.00,  12.00,  45.99,  40.28,  52.16
1955.00,   1.00,  46.87,  41.03,  52.76
1955.00,   2.00,  41.31,  35.58,  46.96
1955.00,   3.00,  54.21,  48.42,  59.63
1955.00,   4.00,  57.13,  51.15,  63.66
1955.00,   5.00,  64.54,  58.75,  71.70
1955.00,   6.00,  49.08,  42.30,  55.65
1955.00,   7.00,  52.54,  46.49,  59.17
1955.00,   8.00,  67.13,  61.06,  73.18
1955.00,   9.00,  32.87,  25.82,  39.18
1955.00,  10.00,  99.43,  92.17, 107.58
1955.00,  11.00,  67.93,  61.21,  74.77
1955.00,  12.00,  45.74,  39.79,  51.80
1956.00,   1.00,  24.38,  19.15,  30.23
1956.00,   2.00,  42.93,  37.52,  48.36
1956.00,   3.00,  54.47,  48.88,  60.04
1956.00,   4.00,  66.20,  60.08,  72.44
1956.00,   5.00,  94.03,  87.72, 101.37
1956.00,   6.00,  67.28,  60.51,  73.82
1956.00,   7.00,  95.99,  89.82, 102.20
1956.00,   8.00,  89.54,  83.54,  95.87
1956.00,   9.00,  56.08,  48.58,  63.08
1956.00,  10.00,  17.32,  10.78,  25.06
1956.00,  11.00,  66.35,  59.53,  72.89
1956.00,  12.00,  45.23,  39.40,  50.82
1957.00,   1.00,  45.69,  39.76,  51.71
1957.00,   2.00,  37.10,  31.53,  42.86
1957.00,   3.00,  34.99,  29.43,  40.38
1957.00,   4.00,  73.06,  67.04,  79.83
1957.00,   5.00,  87.07,  81.63,  94.46
1957.00,   6.00, 104.47,  97.79, 110.98
1957.00,   7.00,  70.00,  63.48,  76.62
1957.00,   8.00,  42.02,  36.19,  48.22
1957.00,   9.00,  88.85,  81.09,  95.33
1957.00,  10.00,  66.52,  59.52,  74.40
1957.00,  11.00,  90.24,  83.50,  96.75
1957.00,  12.00,  66.12,  60.67,  72.14
1958.00,   1.00,  38.99,  33.63,  44.75
1958.00,   2.00,  28.80,  23.43,  34.43
1958.00,   3.00,  17.73,  12.61,  23.22
1958.00,   4.00,  36.68,  30.23,  42.77
1958.00,   5.00,  33.61,  27.75,  40.74
1958.00,   6.00,  67.58,  61.24,  74.13
1958.00,   7.00,  72.80,  66.82,  79.31
1958.00,   8.00,  63.83,  58.06,  69.95
1958.00,   9.00,  85.44,  77.74,  92.22
1958.00,  10.00,  55.32,  48.68,  62.94
1958.00,  11.00,  74.31,  67.37,  80.79
1958.00,  12.00,  44.90,  39.34,  50.53
1959.00,   1.00,  56.36,  50.95,  62.20
1959.00,   2.00,  58.32,  52.57,  63.94
1959.00,   3.00,  58.03,  52.19,  63.74
1959.00,   4.00,  78.35,  72.28,  84.83
1959.00,   5.00,  81.99,  76.14,  89.35
1959.00,   6.00,  37.96,  31.52,  44.30
1959.00,   7.00,  72.38,  66.24,  78.50
1959.00,   8.00, 114.13, 108.10, 120.30
1959.00,   9.00, 101.36,  93.74, 108.35
1959.00,  10.00, 114.56, 107.34, 122.63
1959.00,  11.00,  79.63,  73.00,  86.15
1959.00,  12.00,  65.84,  59.84,  72.17
1960.00,   1.00,  64.37,  58.89,  70.34
1960.00,   2.00,  56.31,  50.72,  62.00
1960.00,   3.00,  36.92,  31.53,  42.60
1960.00,   4.00,  82.08,  75.99,  88.47
1960.00,   5.00, 128.84, 122.95, 136.11
1960.00,   6.00,  96.34,  89.62, 102.95
1960.00,   7.00,  78.44,  72.21,  85.24
1960.00,   8.00,  63.05,  57.02,  69.21
1960.00,   9.00,  72.05,  64.46,  78.78
1960.00,  10.00,  52.77,  45.74,  60.34
1960.00,  11.00,  69.72,  63.02,  76.61
1960.00,  12.00,  30.79,  25.19,  36.67
1961.00,   1.00,  23.25,  17.61,  28.74
1961.00,   2.00,  38.37,  33.32,  44.03
1961.00,   3.00,  64.11,  58.51,  70.04
1961.00,   4.00,  56.66,  50.46,  62.46
1961.00,   5.00,  42.20,  36.28,  49.30
1961.00,   6.00,  83.72,  77.27,  89.70
1961.00,   7.00,  77.91,  71.77,  84.62
1961.00,   8.00,  64.18,  58.33,  70.40
1961.00,   9.00, 141.75, 133.72, 148.59
1961.00,  10.00,  52.54,  45.86,  60.78
1961.00,  11.00,  61.82,  55.26,  68.46
1961.00,  12.00,  53.09,  47.12,  59.36
1962.00,   1.00,  70.40,  64.75,  76.50
1962.00,   2.00,  60.17,  54.56,  66.08
1962.00,   3.00,  28.65,  23.14,  34.79
1962.00,   4.00,  43.31,  37.08,  49.50
1962.00,   5.00,  69.53,  63.62,  76.20
1962.00,   6.00,  64.21,  57.59,  70.79
1962.00,   7.00,  53.67,  47.42,  59.96
1962.00,   8.00,  62.27,  56.28,  68.48
1962.00,   9.00,  76.47,  68.75,  83.13
1962.00,  10.00,  64.72,  57.71,  72.52
1962.00,  11.00,  25.95,  20.04,  32.39
1962.00,  12.00,  57.36,  51.43,  62.93
1963.00,   1.00,  39.90,  34.07,  45.57
1963.00,   2.00,  30.31,  24.99,  35.85
1963.00,   3.00,  64.63,  58.97,  70.70
1963.00,   4.00,  47.01,  41.08,  53.06
1963.00,   5.00,  75.85,  70.05,  82.76
1963.00,   6.00,  50.55,  44.26,  57.10
1963.00,   7.00,  66.39,  60.20,  72.95
1963.00,   8.00,  67.93,  61.82,  73.78
1963.00,   9.00,  66.39,  58.44,  73.05
1963.00,  10.00,  21.60,  14.85,  29.13
1963.00,  11.00,  65.45,  58.76,  71.85
1963.00,  12.00,  49.85,  43.99,  55.73
1964.00,   1.00,  47.04,  41.07,  52.73
1964.00,   2.00,  24.45,  19.34,  29.87
1964.00,   3.00,  53.10,  47.29,  58.66
1964.00,   4.00,  71.73,  65.80,  77.36
1964.00,   5.00,  73.31,  67.21,  80.14
1964.00,   6.00,  42.50,  35.74,  48.89
1964.00,   7.00,  78.45,  72.21,  85.04
1964.00,   8.00,  88.41,  82.33,  94.60
1964.00,   9.00,  97.76,  89.74, 104.42
1964.00,  10.00,  28.60,  22.01,  35.97
1964.00,  11.00,  67.60,  60.90,  74.12
1964.00,  12.00,  57.42,  51.37,  63.19
1965.00,   1.00,  71.73,  65.99,  77.94
1965.00,   2.00,  64.58,  59.21,  70.38
1965.00,   3.00,  50.84,  45.40,  56.62
1965.00,   4.00,  66.69,  60.64,  73.22
1965.00,   5.00,  68.21,  62.24,  75.49
1965.00,   6.00,  49.83,  43.19,  56.48
1965.00,   7.00,  50.67,  44.26,  57.01
1965.00,   8.00, 102.90,  96.92, 109.48
1965.00,   9.00, 158.12, 150.64, 164.53
1965.00,  10.00,  58.68,  51.52,  66.61
1965.00,  11.00,  81.45,  74.68,  88.28
1965.00,  12.00,  75.85,  70.04,  81.92
1966.00,   1.00,  43.45,  37.77,  49.81
