Year,Month,Median,2.5 Percentile,97.5 Percentile
1950.00,   1.00, 303.49, 275.29, 331.44
1950.00,   2.00, 145.01, 116.42, 170.45
1950.00,   3.00, 211.55, 182.99, 235.76
1950.00,   4.00, 167.34, 135.21, 193.76
1950.00,   5.00,  36.50,  16.26,  63.82
1950.00,   6.00,  21.77,   5.80,  44.21
1950.00,   7.00,  14.40,   3.74,  35.77
1950.00,   8.00,   7.39,   2.06,  21.36
1950.00,   9.00,  10.73,   2.31,  30.48
1950.00,  10.00,  24.07,   4.31,  51.67
1950.00,  11.00,  67.49,  38.51,  95.83
1950.00,  12.00, 135.21, 106.80, 166.47
1951.00,   1.00, 160.88, 131.91, 187.78
1951.00,   2.00, 194.17, 164.95, 223.96
1951.00,   3.00, 188.38, 166.58, 213.27
1951.00,   4.00, 153.24, 127.25, 180.15
1951.00,   5.00,  79.18,  54.71, 105.02
1951.00,   6.00,  34.49,   8.90,  63.69
1951.00,   7.00,  18.03,   4.68,  40.91
1951.00,   8.00,   9.90,   2.17,  34.19
1951.00,   9.00,  11.29,   2.50,  31.28
1951.00,  10.00,  27.75,   6.89,  55.94
1951.00,  11.00,  95.18,  69.86, 121.09
1951.00,  12.00,  93.37,  65.38, 121.03
1952.00,   1.00, 313.85, 277.82, 347.75
1952.00,   2.00, 161.76, 133.72, 192.95
1952.00,   3.00, 200.92, 172.87, 230.60
1952.00,   4.00, 166.53, 142.44, 190.14
1952.00,   5.00,  85.00,  57.92, 111.60
1952.00,   6.00,  39.87,  12.39,  72.06
1952.00,   7.00,  17.74,   5.04,  41.57
1952.00,   8.00,  24.05,   4.96,  51.22
1952.00,   9.00,  20.52,   4.46,  50.03
1952.00,  10.00,   8.04,   1.73,  22.81
1952.00,  11.00,  27.93,   8.54,  49.40
1952.00,  12.00,  86.42,  61.26, 115.07
1953.00,   1.00, 130.39, 104.16, 159.34
1953.00,   2.00,  97.27,  68.48, 125.87
1953.00,   3.00, 136.02, 109.57, 174.74
1953.00,   4.00,  61.13,  33.99,  89.12
1953.00,   5.00, 107.76,  78.52, 138.71
1953.00,   6.00,  54.02,  21.13,  80.22
1953.00,   7.00,  27.68,   8.31,  52.22
1953.00,   8.00,  15.49,   3.23,  40.40
1953.00,   9.00,   8.44,   2.01,  23.36
1953.00,  10.00,   9.56,   2.03,  28.64
1953.00,  11.00,  24.39,   6.28,  59.95
1953.00,  12.00,  30.43,   9.69,  58.19
1954.00,   1.00,  61.66,  35.65,  86.68
1954.00,   2.00, 119.31,  88.42, 149.12
1954.00,   3.00, 172.03, 147.06, 198.77
1954.00,   4.00, 185.21, 162.64, 207.71
1954.00,   5.00,  35.19,  16.09,  59.00
1954.00,   6.00,  25.58,   7.66,  52.05
1954.00,   7.00,  12.75,   3.47,  33.87
1954.00,   8.00,  10.48,   2.59,  30.60
1954.00,   9.00,  11.68,   2.41,  31.07
1954.00,  10.00, 165.92, 136.18, 196.08
1954.00,  11.00,  66.19,  39.93,  92.15
1954.00,  12.00,  92.34,  61.41, 121.48
1955.00,   1.00, 153.29, 128.78, 192.64
1955.00,   2.00, 121.34,  90.02, 154.05
1955.00,   3.00, 222.59, 200.00, 248.90
1955.00,   4.00, 115.84,  88.53, 139.40
1955.00,   5.00,  29.36,  12.89,  56.01
1955.00,   6.00,  21.86,   4.84,  43.49
1955.00,   7.00,  16.53,   4.61,  35.68
1955.00,   8.00,   9.53,   2.35,  28.28
1955.00,   9.00,   9.11,   2.12,  25.53
1955.00,  10.00,  27.76,   5.82,  52.10
1955.00,  11.00,  44.65,  20.12,  71.69
1955.00,  12.00,  31.73,  10.66,  57.83
1956.00,   1.00,   6.91,   2.07,  17.16
1956.00,   2.00,  62.84,  36.96,  89.40
1956.00,   3.00, 178.74, 154.00, 206.23
1956.00,   4.00, 124.80, 100.95, 152.28
1956.00,   5.00, 185.44, 159.27, 212.29
1956.00,   6.00,  37.06,  16.18,  59.00
1956.00,   7.00,  16.18,   3.77,  38.68
1956.00,   8.00,  25.58,   5.30,  53.67
1956.00,   9.00,   8.52,   1.90,  21.87
1956.00,  10.00,  10.51,   2.01,  31.32
1956.00,  11.00,   7.41,   2.25,  20.19
1956.00,  12.00,  46.32,  18.52,  74.99
1957.00,   1.00,  59.61,  33.45,  86.51
1957.00,   2.00,  90.12,  67.10, 115.97
1957.00,   3.00,  60.03,  40.81,  83.13
1957.00,   4.00, 176.71, 150.10, 200.33
1957.00,   5.00,  35.88,  16.83,  59.82
1957.00,   6.00,  30.76,   9.71,  56.66
1957.00,   7.00,  49.89,  22.39,  80.93
1957.00,   8.00,   5.94,   1.59,  18.77
1957.00,   9.00,   8.95,   2.04,  26.04
1957.00,  10.00,   8.39,   1.74,  23.89
1957.00,  11.00,  24.82,   6.39,  50.09
1957.00,  12.00, 102.95,  67.51, 131.07
1958.00,   1.00,  24.33,   6.84,  45.10
1958.00,   2.00,  16.13,   6.94,  31.24
1958.00,   3.00,  50.93,  33.32,  70.21
1958.00,   4.00,  31.52,  14.70,  50.92
1958.00,   5.00,  18.17,   6.00,  37.57
1958.00,   6.00,  19.59,   6.07,  41.97
1958.00,   7.00,  13.82,   3.31,  34.09
1958.00,   8.00,   7.85,   1.92,  23.52
1958.00,   9.00,   8.39,   1.98,  23.89
1958.00,  10.00,   5.54,   1.38,  16.37
1958.00,  11.00,   9.71,   2.48,  25.57
1958.00,  12.00,  11.63,   3.41,  28.18
1959.00,   1.00,  72.51,  45.75,  99.08
1959.00,   2.00, 135.57, 107.98, 160.15
1959.00,   3.00, 116.45,  92.55, 144.21
1959.00,   4.00, 104.75,  75.42, 129.17
1959.00,   5.00,  44.03,  22.40,  69.71
1959.00,   6.00,   8.33,   2.71,  20.31
1959.00,   7.00,   6.06,   1.79,  15.82
1959.00,   8.00,   5.57,   1.51,  14.95
1959.00,   9.00,   4.85,   1.32,  14.58
1959.00,  10.00,  16.45,   2.92,  44.33
1959.00,  11.00,  34.92,  12.22,  64.54
1959.00,  12.00, 107.98,  78.33, 135.91
1960.00,   1.00, 115.55,  87.01, 144.03
1960.00,   2.00,  80.98,  58.05, 108.18
1960.00,   3.00,  50.26,  30.61,  69.17
1960.00,   4.00, 118.20,  95.14, 139.23
1960.00,   5.00,  68.47,  45.08,  93.10
1960.00,   6.00,  63.37,  39.17,  89.56
1960.00,   7.00,  23.09,   4.92,  49.63
1960.00,   8.00,  13.40,   2.80,  34.54
1960.00,   9.00,   7.52,   1.96,  20.76
1960.00,  10.00,   6.92,   1.60,  20.07
1960.00,  11.00,  13.35,   3.19,  33.20
1960.00,  12.00,  10.56,   3.31,  23.25
1961.00,   1.00,  29.11,  10.88,  53.23
1961.00,   2.00, 104.39,  76.62, 134.86
1961.00,   3.00, 121.60,  96.76, 145.69
1961.00,   4.00, 192.51, 165.82, 215.62
1961.00,   5.00,  59.40,  35.20,  82.81
1961.00,   6.00,  26.04,   8.87,  52.91
1961.00,   7.00,  15.51,   3.79,  39.61
1961.00,   8.00,  10.70,   2.44,  27.46
1961.00,   9.00,   8.89,   2.17,  26.70
1961.00,  10.00,   6.60,   1.71,  19.12
1961.00,  11.00,  15.84,   4.05,  35.74
1961.00,  12.00,  20.88,   6.14,  43.84
1962.00,   1.00,  46.18,  22.74,  72.52
1962.00,   2.00,  45.21,  25.50,  68.91
1962.00,   3.00, 121.92,  96.39, 149.68
1962.00,   4.00,  34.53,  18.71,  53.92
1962.00,   5.00,  17.28,   6.24,  32.88
1962.00,   6.00,  14.36,   4.60,  31.53
1962.00,   7.00,   8.43,   2.31,  21.20
1962.00,   8.00,   7.44,   1.77,  20.19
1962.00,   9.00,   7.33,   1.67,  22.48
1962.00,  10.00,   7.25,   1.72,  21.38
1962.00,  11.00,  24.96,   6.80,  48.67
1962.00,  12.00,  12.24,   3.46,  29.15
1963.00,   1.00,   8.74,   2.37,  22.96
1963.00,   2.00,  11.75,   4.45,  24.28
1963.00,   3.00, 178.51, 155.10, 199.93
1963.00,   4.00,  42.58,  21.08,  63.82
1963.00,   5.00,  16.56,   5.74,  33.42
1963.00,   6.00,   8.00,   2.62,  19.68
1963.00,   7.00,   7.24,   2.00,  19.18
1963.00,   8.00,   6.13,   1.68,  16.83
1963.00,   9.00,   5.54,   1.40,  15.86
1963.00,  10.00,   5.41,   1.34,  15.79
