Year,Month,Median,2.5 Percentile,97.5 Percentile
1950.000,   1.000, 198.052, 189.708, 206.169
1950.000,   2.000, 206.872, 198.305, 215.306
1950.000,   3.000, 194.796, 186.017, 202.973
1950.000,   4.000, 159.165, 150.748, 168.076
1950.000,   5.000, 158.888, 149.501, 168.527
1950.000,   6.000, 158.888, 149.840, 167.997
1950.000,   7.000, 156.013, 147.520, 164.752
1950.000,   8.000, 159.025, 149.487, 168.232
1950.000,   9.000, 160.920, 151.748, 170.905
1950.000,  10.000, 203.838, 194.156, 213.012
1950.000,  11.000, 226.507, 217.614, 235.491
1950.000,  12.000, 211.688, 202.968, 220.561
1951.000,   1.000, 192.794, 184.098, 200.937
1951.000,   2.000, 169.691, 161.061, 177.868
1951.000,   3.000, 175.875, 167.023, 184.281
1951.000,   4.000, 226.811, 217.708, 235.452
1951.000,   5.000, 228.730, 219.623, 237.932
1951.000,   6.000, 228.784, 219.281, 237.961
1951.000,   7.000, 226.469, 217.696, 235.711
1951.000,   8.000, 231.544, 222.399, 241.842
1951.000,   9.000, 234.729, 225.224, 243.934
1951.000,  10.000, 237.505, 228.019, 246.714
1951.000,  11.000, 234.350, 225.267, 243.722
1951.000,  12.000, 211.808, 203.040, 220.603
1952.000,   1.000, 194.628, 186.055, 202.730
1952.000,   2.000, 197.532, 188.826, 205.785
1952.000,   3.000, 206.667, 198.332, 215.015
1952.000,   4.000, 231.487, 222.542, 239.805
1952.000,   5.000, 234.419, 225.081, 243.813
1952.000,   6.000, 234.507, 225.457, 243.739
1952.000,   7.000, 214.451, 205.233, 223.470
1952.000,   8.000, 228.408, 219.438, 237.979
1952.000,   9.000, 243.372, 233.882, 252.666
1952.000,  10.000, 240.548, 231.119, 249.688
1952.000,  11.000, 243.600, 234.313, 253.297
1952.000,  12.000, 223.381, 214.643, 231.969
1953.000,   1.000, 217.248, 208.235, 225.563
1953.000,   2.000, 214.511, 206.046, 222.987
1953.000,   3.000, 209.377, 201.365, 218.486
1953.000,   4.000, 248.344, 239.764, 257.095
1953.000,   5.000, 243.405, 234.229, 252.761
1953.000,   6.000, 240.283, 231.228, 249.589
1953.000,   7.000, 243.221, 234.744, 252.282
1953.000,   8.000, 237.248, 228.325, 246.612
1953.000,   9.000, 237.334, 228.225, 246.701
1953.000,  10.000, 234.515, 224.853, 244.574
1953.000,  11.000, 228.358, 218.804, 237.910
1953.000,  12.000, 217.301, 208.898, 226.189
1954.000,   1.000, 209.792, 201.192, 217.745
1954.000,   2.000, 203.677, 195.119, 211.754
1954.000,   3.000, 211.588, 203.297, 219.785
1954.000,   4.000, 163.346, 154.613, 172.102
1954.000,   5.000, 177.903, 168.474, 187.029
1954.000,   6.000, 176.042, 166.946, 184.881
1954.000,   7.000, 183.510, 174.523, 192.729
1954.000,   8.000, 231.386, 221.890, 240.965
1954.000,   9.000, 234.435, 225.205, 244.136
1954.000,  10.000, 228.709, 219.356, 238.138
1954.000,  11.000, 223.524, 214.367, 232.715
1954.000,  12.000, 217.368, 208.548, 226.333
1955.000,   1.000, 211.631, 203.286, 219.708
1955.000,   2.000, 214.471, 205.385, 223.157
1955.000,   3.000, 211.637, 203.019, 219.499
1955.000,   4.000, 226.471, 217.843, 235.059
1955.000,   5.000, 223.597, 214.756, 232.774
1955.000,   6.000, 189.761, 180.122, 199.484
1955.000,   7.000, 180.784, 172.325, 189.693
1955.000,   8.000, 194.896, 185.926, 204.131
