miHuronRunoffECCC.WCPS,0.00966666666666667,0.000333333333333333,0.005,0.00522222222222222,0.00188888888888889,0.688,0.952416666666667,0.99975,0.999833333333333,0.835333333333333,0.0480833333333333,0.02325
miHuronRunoffECCC.WATFLOOD,0.9579,0.999233333333333,0.899966666666667,0.9787,1,1,1,0.999966666666667,0.904766666666667,0.514066666666667,0.4788,0.849466666666667
miHuronRunoffECCC.SWAT,0.8426,0.649233333333333,0.8766,0.745333333333333,0.117866666666667,0.716133333333333,0.925166666666667,0.9788,0.832566666666667,0.832566666666667,0.6912,0.9166
miHuronRunoffUSACE.GLSHFS,0.999566666666667,0.985,0.905066666666667,0.6628,0.8505,0.889033333333333,0.931566666666667,0.955966666666667,0.901466666666667,0.979233333333333,0.9998,1
miHuronOutflowSt.Clair..IGS.,0.4445,0.595533333333333,0.488466666666667,0.592633333333333,0.633866666666667,0.488566666666667,0.480833333333333,0.619033333333333,0.534466666666667,0.476733333333333,0.5469,0.6099
miHuronOutflowSt..Clair..SFD.ADVM.,0.651766666666667,0.6178,0.572366666666667,0.672933333333333,0.749733333333333,0.612866666666667,0.7183,0.7982,0.6638,0.624466666666667,0.5604,0.7209
miHuronDiversionMonthly.Mean,0.461666666666667,0.462933333333333,0.4733,0.4637,0.471866666666667,0.4644,0.459233333333333,0.448133333333333,0.460733333333333,0.4601,0.466866666666667,0.449433333333333
clairNBSResidual,0.692566666666667,0.709866666666667,0.738933333333333,0.586533333333333,0.5916,0.8476,0.7366,0.782633333333333,0.800966666666667,0.8788,0.927233333333333,0.8452
clairOutflowDetroit..IGS.,0.4994,0.393733333333333,0.3632,0.306966666666667,0.2675,0.3987,0.3746,0.2822,0.4725,0.700222222222222,0.774777777777778,0.699148148148148
clairOutflowDetroit..SFD.ADVM.,0.651433333333333,0.740266666666667,0.633,0.618033333333333,0.5561,0.639533333333333,0.6453,0.547833333333333,0.526566666666667,0.5484,0.6166,0.559866666666667
eriePrecipUSACE.AHPS,0.219066666666667,0.371866666666667,0.3278,0.504233333333333,0.467433333333333,0.513066666666667,0.6208,0.574233333333333,0.5732,0.302566666666667,0.3718,0.465833333333333
eriePrecipECCC.WCPS,0.999888888888889,0.994222222222222,1,0.998444444444444,1,0.99925,1,1,1,1,1,1
eriePrecipECCC.CaPA,0.985533333333333,0.9113,0.5886,0.3741,0.310633333333333,0.1829,0.258166666666667,0.156266666666667,0.604866666666667,0.873266666666667,0.912533333333333,0.995633333333333
eriePrecipNWS.MPE,0.397733333333333,0.562133333333333,0.601833333333333,0.683,0.8909,0.635033333333333,0.920533333333333,0.6608,0.843166666666667,0.932033333333333,0.8348,0.797666666666667
eriePrecipHistorical.Coordinated,0.4125,0.157111111111111,0.188777777777778,0.264333333333333,0.428777777777778,0.465611111111111,0.426388888888889,0.478111111111111,0.494444444444444,0.320388888888889,0.738,0.407166666666667
eriePrecipUSACE.Thiessen,0.00833333333333333,0.232666666666667,0.316333333333333,0.565555555555556,0.300222222222222,0.665666666666667,0.992333333333333,0.563555555555556,0.492555555555556,0.372111111111111,0.259,0.45025
erieEvapUSACE.AHPS,0.7997,0.6223,0.5514,0.891766666666667,0.830433333333333,0.968566666666667,0.865533333333333,0.923266666666667,0.974833333333333,0.992233333333333,0.843266666666667,0.779633333333333
erieEvapECCC.WCPS,0.911555555555556,0.860888888888889,0.978333333333333,0.984555555555556,0.834222222222222,0.9495,0.9475,1,0.999666666666667,0.974083333333333,0.542666666666667,0.958666666666667
erieEvapGLERL.FVCOM,0.995833333333333,0.8085,0.68,0.998833333333333,0.352333333333333,0.894833333333333,0.992,0.814,0.025,0.0108333333333333,0.0015,0.0911666666666667
erieRunoffNOAA.GLERL.GLM.HMD,0.616952380952381,0.461047619047619,0.561761904761905,0.470611111111111,0.495222222222222,0.575722222222222,0.718444444444444,0.838388888888889,0.8215,0.799888888888889,0.79,0.800555555555556
erieRunoffUSACE.AHPS,0.3914,0.296366666666667,0.164366666666667,0.227166666666667,0.280166666666667,0.3639,0.370033333333333,0.686166666666667,0.847933333333333,0.9182,0.930066666666667,0.519
erieRunoffECCC.WCPS,0.333333333333333,0.00144444444444444,0.000111111111111111,0.462333333333333,0.981333333333333,1,1,1,1,1,0.42575,0.183333333333333
erieRunoffECCC.WATFLOOD,0.827566666666667,0.788566666666667,0.688066666666667,1,1,0.999533333333333,0.960066666666667,0.952766666666667,0.7784,0.6391,0.524733333333333,0.9644
erieRunoffECCC.SWAT,0.967033333333333,0.9449,0.266366666666667,0.0205333333333333,0.0257333333333333,0.672166666666667,0.748533333333333,0.752533333333333,0.6594,0.4885,0.616266666666667,0.943733333333333
erieRunoffUSACE.GLSHFS,0.7694,0.5459,0.474833333333333,0.749233333333333,0.823733333333333,0.784233333333333,0.893,0.961866666666667,0.991066666666667,0.980866666666667,0.946666666666667,0.814233333333333
erieOutflowNiagara.Welland.SFD.ADVM.,0.499533333333333,0.475066666666667,0.540366666666667,0.589366666666667,0.581033333333333,0.509666666666667,0.577433333333333,0.522733333333333,0.547466666666667,0.537166666666667,0.529033333333333,0.4455
erieDiversionMonthly.Mean,0.5322,0.525166666666667,0.531833333333333,0.535466666666667,0.538166666666667,0.5307,0.535733333333333,0.5283,0.5335,0.537166666666667,0.524266666666667,0.525233333333333
ontarioPrecipUSACE.AHPS,0.478933333333333,0.442533333333333,0.6081,0.458666666666667,0.849433333333333,0.601866666666667,0.6641,0.850866666666667,0.675966666666667,0.741033333333333,0.751833333333333,0.707833333333333
ontarioPrecipECCC.WCPS,0.920111111111111,1,0.990111111111111,1,0.984111111111111,1,1,0.999916666666667,1,1,1,1
ontarioPrecipECCC.CaPA,0.874533333333333,0.982766666666667,0.621666666666667,0.5747,0.314333333333333,0.498833333333333,0.249166666666667,0.4054,0.364733333333333,0.609066666666667,0.9692,0.964633333333333
ontarioPrecipNWS.MPE,0.1894,0.0649666666666667,0.440533333333333,0.573933333333333,0.568133333333333,0.5409,0.306066666666667,0.717866666666667,0.6047,0.554866666666667,0.598733333333333,0.480233333333333
ontarioPrecipHistorical.Coordinated,0.698333333333333,0.618333333333333,0.555666666666667,0.889055555555555,0.613055555555556,0.751555555555556,0.627888888888889,0.814444444444444,0.939722222222222,0.701,0.943833333333333,0.951444444444444
ontarioPrecipUSACE.Thiessen,0.000111111111111111,0.0133333333333333,0.0821111111111111,0.506333333333333,0.341888888888889,0.823,0.808555555555556,0.978888888888889,0.772222222222222,0.547,0.434833333333333,0.280833333333333
ontarioEvapUSACE.AHPS,0.892733333333333,0.664033333333333,0.534233333333333,0.840066666666667,0.5375,0.613333333333333,0.301133333333333,0.4534,0.4098,0.7182,0.816333333333333,0.737066666666667
ontarioEvapECCC.WCPS,0.829555555555556,0.921555555555556,0.999222222222222,0.944777777777778,0.758444444444444,0.745666666666667,0.785,0.982166666666667,1,1,1,0.871083333333333
ontarioEvapGLERL.FVCOM,0,0,0,0.962333333333333,0.999666666666667,1,1,0,0,0.249666666666667,0.485333333333333,0.431333333333333
ontarioRunoffNOAA.GLERL.GLM.HMD,0.576666666666667,0.627,0.598904761904762,0.467111111111111,0.322166666666667,0.574111111111111,0.465444444444444,0.544722222222222,0.6275,0.821888888888889,0.749166666666667,0.698888888888889
ontarioRunoffUSACE.AHPS,0.276733333333333,0.3639,0.0744666666666667,0.316633333333333,0.538133333333333,0.337533333333333,0.131066666666667,0.211666666666667,0.5066,0.765233333333333,0.827066666666667,0.448066666666667
ontarioRunoffECCC.WCPS,0,0,0,0.666666666666667,0.662888888888889,0.982083333333333,1,1,0.999916666666667,0.956666666666667,0.00116666666666667,0
ontarioRunoffECCC.WATFLOOD,0.9351,0.8434,0.416966666666667,0.3674,0.6866,0.932433333333333,0.9322,0.690666666666667,0.376566666666667,0.180333333333333,0.532166666666667,0.906133333333333
ontarioRunoffECCC.SWAT,0.5175,0.6065,0.254833333333333,0.0797,0.00306666666666667,0.170433333333333,0.3792,0.5916,0.522633333333333,0.249066666666667,0.0638,0.623433333333333
ontarioRunoffUSACE.GLSHFS,0.648,0.531033333333333,0.4433,0.949666666666667,0.688633333333333,0.5832,0.428266666666667,0.503466666666667,0.742533333333333,0.972033333333333,0.981266666666667,0.8884
ontarioOutflowSt.Lawrence.SFD.ADVM.,0.573633333333333,0.6394,0.769566666666667,0.618533333333333,0.627466666666667,0.630066666666667,0.591333333333333,0.650766666666667,0.698466666666667,0.646933333333333,0.691133333333333,0.646966666666667
